0,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,1
0.002,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,1
0.004,-1.67999995605321,-1.40180003123086,-1.81270019640494,-2.99369976967399,-0.885699956176705,-0.0696000042516196,1
0.006,-1.67999986815964,-1.40180009369271,-1.81270058921474,-2.99369930902195,-0.885699868530124,-0.0696000127548588,1
0.008,-1.67999973631931,-1.40180018738584,-1.81270117842915,-2.99369861804379,-0.885699737060278,-0.0696000255097169,1
0.01,-1.67999956053226,-1.40180031231071,-1.81270196404786,-2.99369769673941,-0.885699561767198,-0.0696000425161933,1
0.012,-1.67999934079852,-1.40180046846791,-1.8127029460704,-2.99369654510866,-0.885699342650926,-0.0696000637742874,1
0.014,-1.67999907711814,-1.40180065585819,-1.81270412449621,-2.99369516315134,-0.885699079711515,-0.0696000892839981,1
0.016,-1.67999876949119,-1.40180087448244,-1.81270549932462,-2.99369355086725,-0.885698772949027,-0.069600119045325,1
0.018,-1.67999841791775,-1.40180112434172,-1.81270707055483,-2.99369170825612,-0.885698422363535,-0.0696001530582667,1
0.02,-1.67999802239789,-1.40180140543721,-1.81270883818595,-2.99368963531765,-0.885698027955124,-0.0696001913228222,1
0.022,-1.67999758293172,-1.40180171777027,-1.81271080221697,-2.99368733205151,-0.885697589723887,-0.0696002338389904,1
0.024,-1.67999709951933,-1.40180206134239,-1.81271296264675,-2.99368479845732,-0.885697107669929,-0.0696002806067699,1
0.026,-1.67999657216083,-1.40180243615521,-1.81271531947406,-2.99368203453468,-0.885696581793365,-0.0696003316261594,1
0.028,-1.67999600085637,-1.40180284221053,-1.81271787269754,-2.99367904028314,-0.885696012094321,-0.0696003868971573,1
0.03,-1.67999538560607,-1.40180327951029,-1.81272062231573,-2.99367581570221,-0.885695398572933,-0.0696004464197621,1
0.032,-1.67999472641007,-1.40180374805659,-1.81272356832706,-2.99367236079138,-0.885694741229347,-0.0696005101939719,1
0.034,-1.67999402326854,-1.40180424785166,-1.81272671072984,-2.99366867555009,-0.885694040063719,-0.0696005782197853,1
0.036,-1.67999327618165,-1.4018047788979,-1.81273004952226,-2.99366475997774,-0.88569329507622,-0.0696006504971999,1
0.038,-1.67999248514957,-1.40180534119785,-1.8127335847024,-2.99366061407369,-0.885692506267025,-0.0696007270262141,1
0.04,-1.67999165017248,-1.4018059347542,-1.81273731626825,-2.99365623783729,-0.885691673636324,-0.0696008078068255,1
0.042,-1.6799907712506,-1.40180655956979,-1.81274124421765,-2.99365163126782,-0.885690797184314,-0.0696008928390322,1
0.044,-1.67998984838412,-1.40180721564761,-1.81274536854837,-2.99364679436454,-0.885689876911204,-0.0696009821228318,1
0.046,-1.67998888157327,-1.4018079029908,-1.81274968925803,-2.99364172712666,-0.885688912817217,-0.0696010756582219,1
0.048,-1.67998787081828,-1.40180862160265,-1.81275420634415,-2.99363642955337,-0.885687904902581,-0.0696011734451999,1
0.05,-1.67998681611939,-1.4018093714866,-1.81275891980415,-2.99363090164381,-0.885686853167537,-0.0696012754837634,1
0.052,-1.67998571747685,-1.40181015264623,-1.81276382963532,-2.99362514339709,-0.885685757612336,-0.0696013817739095,1
0.054,-1.67998457489092,-1.40181096508529,-1.81276893583485,-2.99361915481228,-0.885684618237241,-0.0696014923156355,1
0.056,-1.67998338836187,-1.40181180880765,-1.81277423839981,-2.9936129358884,-0.885683435042523,-0.0696016071089386,1
0.058,-1.67998215788999,-1.40181268381736,-1.81277973732715,-2.99360648662446,-0.885682208028464,-0.0696017261538158,1
0.06,-1.67998088347557,-1.4018135901186,-1.81278543261372,-2.99359980701941,-0.885680937195358,-0.0696018494502638,1
0.062,-1.67997956511892,-1.40181452771571,-1.81279132425626,-2.99359289707217,-0.885679622543509,-0.0696019769982797,1
0.064,-1.67997820282034,-1.40181549661318,-1.8127974122514,-2.99358575678163,-0.88567826407323,-0.0696021087978599,1
0.066,-1.67997679658017,-1.40181649681563,-1.81280369659563,-2.99357838614663,-0.885676861784845,-0.0696022448490014,1
0.068,-1.67997534639873,-1.40181752832785,-1.81281017728535,-2.99357078516597,-0.88567541567869,-0.0696023851517003,1
0.07,-1.67997385227638,-1.40181859115477,-1.81281685431685,-2.99356295383844,-0.885673925755111,-0.0696025297059533,1
0.072,-1.67997231421347,-1.40181968530149,-1.8128237276863,-2.99355489216276,-0.885672392014462,-0.0696026785117565,1
0.074,-1.67997073221036,-1.40182081077322,-1.81283079738976,-2.99354660013762,-0.88567081445711,-0.0696028315691064,1
0.076,-1.67996910626743,-1.40182196757535,-1.81283806342317,-2.9935380777617,-0.885669193083433,-0.0696029888779989,1
0.078,-1.67996743638507,-1.40182315571342,-1.81284552578236,-2.99352932503361,-0.885667527893818,-0.06960315043843,1
0.08,-1.67996572256368,-1.40182437519311,-1.81285318446306,-2.99352034195193,-0.885665818888661,-0.0696033162503957,1
0.082,-1.67996396480367,-1.40182562602024,-1.81286103946087,-2.99351112851521,-0.885664066068373,-0.0696034863138917,1
0.084,-1.67996216310545,-1.4018269082008,-1.81286909077129,-2.99350168472197,-0.885662269433369,-0.0696036606289139,1
0.086,-1.67996031746946,-1.40182822174092,-1.8128773383897,-2.99349201057067,-0.88566042898408,-0.0696038391954579,1
0.088,-1.67995842789612,-1.40182956664687,-1.81288578231138,-2.99348210605975,-0.885658544720948,-0.069604022013519,1
0.09,-1.67995649438591,-1.40183094292509,-1.81289442253147,-2.99347197118761,-0.88565661664442,-0.0696042090830928,1
0.092,-1.67995451693926,-1.40183235058215,-1.81290325904503,-2.9934616059526,-0.885654644754955,-0.0696044004041746,1
0.094,-1.67995249555667,-1.40183378962478,-1.81291229184699,-2.99345101035306,-0.885652629053029,-0.0696045959767595,1
0.096,-1.6799504302386,-1.40183526005987,-1.81292152093216,-2.99344018438726,-0.88565056953912,-0.0696047958008428,1
0.098,-1.67994832098554,-1.40183676189443,-1.81293094629525,-2.99342912805346,-0.88564846621372,-0.0696049998764194,1
0.1,-1.67994616779802,-1.40183829513565,-1.81294056793087,-2.99341784134987,-0.885646319077334,-0.0696052082034842,1
0.102,-1.67994397067652,-1.40183985979084,-1.81295038583348,-2.99340632427465,-0.885644128130472,-0.069605420782032,1
0.104,-1.67994172962159,-1.4018414558675,-1.81296039999747,-2.99339457682595,-0.885641893373658,-0.0696056376120577,1
0.106,-1.67993944463374,-1.40184308337324,-1.81297061041708,-2.99338259900187,-0.885639614807426,-0.0696058586935557,1
0.108,-1.67993711571354,-1.40184474231583,-1.81298101708646,-2.99337039080046,-0.88563729243232,-0.0696060840265206,1
0.11,-1.67993474286152,-1.40184643270321,-1.81299161999964,-2.99335795221975,-0.885634926248896,-0.0696063136109469,1
0.112,-1.67993232607826,-1.40184815454345,-1.81300241915055,-2.99334528325773,-0.885632516257718,-0.0696065474468288,1
0.114,-1.67992986536434,-1.40184990784477,-1.81301341453298,-2.99333238391235,-0.885630062459362,-0.0696067855341606,1
0.116,-1.67992736072033,-1.40185169261555,-1.81302460614063,-2.99331925418151,-0.885627564854414,-0.0696070278729363,1
0.118,-1.67992481214684,-1.4018535088643,-1.81303599396709,-2.9933058940631,-0.88562502344347,-0.0696072744631502,1
0.12,-1.67992221964447,-1.40185535659971,-1.81304757800582,-2.99329230355495,-0.885622438227139,-0.0696075253047958,1
0.122,-1.67991958321385,-1.40185723583059,-1.81305935825018,-2.99327848265485,-0.885619809206037,-0.0696077803978673,1
0.124,-1.67991690285559,-1.40185914656593,-1.81307133469342,-2.99326443136058,-0.885617136380791,-0.0696080397423582,1
0.126,-1.67991417857034,-1.40186108881483,-1.81308350732865,-2.99325014966985,-0.885614419752042,-0.0696083033382621,1
0.128,-1.67991141035874,-1.40186306258657,-1.81309587614891,-2.99323563758036,-0.885611659320437,-0.0696085711855727,1
0.13,-1.67990859822147,-1.40186506789058,-1.8131084411471,-2.99322089508974,-0.885608855086635,-0.0696088432842834,1
0.132,-1.67990574215918,-1.40186710473642,-1.813121202316,-2.99320592219562,-0.885606007051309,-0.0696091196343873,1
0.134,-1.67990284217255,-1.40186917313382,-1.81313415964831,-2.99319071889557,-0.885603115215134,-0.069609400235878,1
0.136,-1.67989989826228,-1.40187127309264,-1.81314731313659,-2.99317528518713,-0.885600179578807,-0.0696096850887482,1
0.138,-1.67989691042908,-1.4018734046229,-1.8131606627733,-2.99315962106779,-0.885597200143024,-0.0696099741929912,1
0.14,-1.67989387867364,-1.40187556773479,-1.81317420855078,-2.99314372653502,-0.8855941769085,-0.0696102675485998,1
0.142,-1.6798908029967,-1.4018777624386,-1.81318795046126,-2.99312760158625,-0.885591109875955,-0.0696105651555668,1
0.144,-1.67988768339898,-1.40187998874483,-1.81320188849685,-2.99311124621885,-0.885587999046123,-0.069610867013885,1
0.146,-1.67988451988123,-1.40188224666407,-1.81321602264958,-2.99309466043018,-0.885584844419747,-0.069611173123547,1
0.148,-1.67988131244421,-1.4018845362071,-1.81323035291131,-2.99307784421755,-0.88558164599758,-0.0696114834845453,1
0.15,-1.67987806108867,-1.40188685738485,-1.81324487927385,-2.99306079757824,-0.885578403780386,-0.0696117980968723,1
0.152,-1.6798747658154,-1.40188921020837,-1.81325960172885,-2.99304352050948,-0.88557511776894,-0.0696121169605204,1
0.154,-1.67987142662517,-1.40189159468889,-1.81327452026788,-2.99302601300848,-0.885571787964027,-0.0696124400754818,1
0.156,-1.67986804351879,-1.40189401083778,-1.81328963488236,-2.99300827507239,-0.885568414366442,-0.0696127674417485,1
0.158,-1.67986461649705,-1.40189645866654,-1.81330494556365,-2.99299030669833,-0.885564996976991,-0.0696130990593127,1
0.16,-1.67986114556078,-1.40189893818685,-1.81332045230294,-2.9929721078834,-0.88556153579649,-0.0696134349281662,1
0.162,-1.67985763071081,-1.40190144941053,-1.81333615509136,-2.99295367862464,-0.885558030825766,-0.0696137750483008,1
0.164,-1.67985407194796,-1.40190399234953,-1.81335205391988,-2.99293501891907,-0.885554482065658,-0.0696141194197082,1
0.166,-1.6798504692731,-1.40190656701599,-1.8133681487794,-2.99291612876365,-0.885550889517011,-0.0696144680423803,1
0.168,-1.67984682268707,-1.40190917342216,-1.81338443966068,-2.99289700815533,-0.885547253180684,-0.0696148209163083,1
0.17,-1.67984313219074,-1.40191181158046,-1.81340092655437,-2.992877657091,-0.885543573057546,-0.0696151780414837,1
0.172,-1.679839397785,-1.40191448150346,-1.81341760945101,-2.99285807556753,-0.885539849148476,-0.0696155394178979,1
0.174,-1.67983561947074,-1.40191718320387,-1.81343448834105,-2.99283826358173,-0.885536081454364,-0.069615905045542,1
0.176,-1.67983179724885,-1.40191991669455,-1.81345156321479,-2.99281822113039,-0.885532269976111,-0.0696162749244072,1
0.178,-1.67982793112024,-1.40192268198853,-1.81346883406244,-2.99279794821026,-0.885528414714626,-0.0696166490544844,1
0.18,-1.67982402108585,-1.40192547909897,-1.81348630087409,-2.99277744481805,-0.885524515670829,-0.0696170274357648,1
0.182,-1.67982006714659,-1.40192830803918,-1.81350396363973,-2.99275671095043,-0.885520572845653,-0.069617410068239,1
0.184,-1.67981606930341,-1.40193116882263,-1.81352182234922,-2.99273574660404,-0.88551658624004,-0.0696177969518976,1
0.186,-1.67981202755727,-1.40193406146293,-1.81353987699231,-2.99271455177546,-0.885512555854942,-0.0696181880867314,1
0.188,-1.67980794190913,-1.40193698597384,-1.81355812755866,-2.99269312646127,-0.885508481691322,-0.0696185834727308,1
0.19,-1.67980381235995,-1.40193994236929,-1.81357657403778,-2.99267147065798,-0.885504363750153,-0.0696189831098864,1
0.192,-1.67979963891073,-1.40194293066333,-1.8135952164191,-2.99264958436208,-0.885500202032419,-0.0696193869981884,1
0.194,-1.67979542156246,-1.40194595087019,-1.81361405469193,-2.99262746757001,-0.885495996539113,-0.069619795137627,1
0.196,-1.67979116031614,-1.40194900300422,-1.81363308884545,-2.99260512027817,-0.885491747271242,-0.0696202075281923,1
0.198,-1.67978685517279,-1.40195208707994,-1.81365231886874,-2.99258254248295,-0.88548745422982,-0.0696206241698743,1
0.2,-1.67978250613344,-1.40195520311201,-1.81367174475078,-2.99255973418067,-0.885483117415872,-0.069621045062663,1
0.202,-1.67977811319911,-1.40195835111524,-1.81369136648042,-2.99253669536762,-0.885478736830434,-0.0696214702065482,1
0.204,-1.67977367637087,-1.40196153110461,-1.8137111840464,-2.99251342604007,-0.885474312474553,-0.0696218996015196,1
0.206,-1.67976919564976,-1.40196474309522,-1.81373119743736,-2.99248992619423,-0.885469844349287,-0.0696223332475666,1
0.208,-1.67976467103686,-1.40196798710235,-1.8137514066418,-2.99246619582628,-0.885465332455702,-0.069622771144679,1
0.21,-1.67976010253323,-1.40197126314139,-1.81377181164814,-2.99244223493236,-0.885460776794877,-0.0696232132928462,1
0.212,-1.67975549013998,-1.40197457122792,-1.81379241244467,-2.99241804350858,-0.885456177367899,-0.0696236596920572,1
0.214,-1.67975083385819,-1.40197791137765,-1.81381320901958,-2.99239362155101,-0.885451534175868,-0.0696241103423016,1
0.216,-1.67974613368899,-1.40198128360644,-1.81383420136092,-2.99236896905568,-0.885446847219892,-0.0696245652435682,1
0.218,-1.67974138963348,-1.40198468793031,-1.81385538945665,-2.99234408601857,-0.885442116501093,-0.0696250243958461,1
0.22,-1.67973660169281,-1.40198812436542,-1.81387677329462,-2.99231897243565,-0.885437342020599,-0.0696254877991243,1
0.222,-1.6797317698681,-1.40199159292808,-1.81389835286256,-2.99229362830282,-0.885432523779551,-0.0696259554533915,1
0.224,-1.67972689416052,-1.40199509363477,-1.81392012814809,-2.99226805361596,-0.885427661779102,-0.0696264273586364,1
0.226,-1.67972197457122,-1.40199862650208,-1.81394209913871,-2.99224224837091,-0.885422756020411,-0.0696269035148477,1
0.228,-1.67971701110137,-1.4020021915468,-1.81396426582182,-2.99221621256349,-0.885417806504652,-0.0696273839220138,1
0.23,-1.67971200375217,-1.40200578878582,-1.81398662818469,-2.99218994618943,-0.885412813233006,-0.0696278685801231,1
0.232,-1.6797069525248,-1.40200941823622,-1.8140091862145,-2.99216344924448,-0.885407776206668,-0.0696283574891639,1
0.234,-1.67970185742046,-1.40201307991521,-1.81403193989831,-2.99213672172432,-0.88540269542684,-0.0696288506491245,1
0.236,-1.67969671844038,-1.40201677384015,-1.81405488922305,-2.9921097636246,-0.885397570894735,-0.0696293480599929,1
0.238,-1.67969153558577,-1.40202050002857,-1.81407803417556,-2.99208257494093,-0.88539240261158,-0.0696298497217571,1
0.24,-1.67968630885787,-1.40202425849811,-1.81410137474256,-2.99205515566888,-0.885387190578607,-0.0696303556344051,1
0.242,-1.67968103825792,-1.40202804926661,-1.81412491091065,-2.99202750580399,-0.885381934797063,-0.0696308657979245,1
0.244,-1.67967572378719,-1.40203187235201,-1.81414864266633,-2.99199962534176,-0.885376635268202,-0.0696313802123032,1
0.246,-1.67967036544694,-1.40203572777244,-1.81417256999598,-2.99197151427764,-0.885371291993293,-0.0696318988775286,1
0.248,-1.67966496323844,-1.40203961554617,-1.81419669288587,-2.99194317260705,-0.88536590497361,-0.0696324217935883,1
0.25,-1.67965951716299,-1.40204353569161,-1.81422101132216,-2.99191460032538,-0.885360474210442,-0.0696329489604696,1
0.252,-1.67965402722187,-1.40204748822732,-1.81424552529089,-2.99188579742797,-0.885354999705086,-0.0696334803781599,1
0.254,-1.67964849341641,-1.40205147317202,-1.81427023477799,-2.99185676391013,-0.885349481458849,-0.0696340160466464,1
0.256,-1.67964291574791,-1.40205549054457,-1.81429513976929,-2.99182749976712,-0.88534391947305,-0.0696345559659161,1
0.258,-1.67963729421771,-1.402059540364,-1.81432024025049,-2.99179800499418,-0.885338313749019,-0.0696351001359559,1
0.26,-1.67963162882715,-1.40206362264947,-1.81434553620718,-2.9917682795865,-0.885332664288094,-0.0696356485567529,1
0.262,-1.67962591957758,-1.40206773742029,-1.81437102762486,-2.99173832353922,-0.885326971091626,-0.0696362012282936,1
0.264,-1.67962016647035,-1.40207188469594,-1.81439671448889,-2.99170813684747,-0.885321234160974,-0.069636758150565,1
0.266,-1.67961436950685,-1.40207606449602,-1.81442259678452,-2.99167771950631,-0.88531545349751,-0.0696373193235535,1
0.268,-1.67960852868844,-1.40208027684032,-1.81444867449691,-2.9916470715108,-0.885309629102614,-0.0696378847472456,1
0.27,-1.67960264401653,-1.40208452174874,-1.81447494761109,-2.99161619285592,-0.885303760977679,-0.0696384544216276,1
0.272,-1.67959671549251,-1.40208879924135,-1.81450141611198,-2.99158508353665,-0.885297849124106,-0.0696390283466858,1
0.274,-1.67959074311781,-1.40209310933838,-1.81452807998438,-2.99155374354789,-0.885291893543309,-0.0696396065224065,1
0.276,-1.67958472689383,-1.40209745206019,-1.814554939213,-2.99152217288455,-0.88528589423671,-0.0696401889487757,1
0.278,-1.67957866682202,-1.40210182742729,-1.81458199378241,-2.99149037154146,-0.885279851205741,-0.0696407756257793,1
0.28,-1.67957256290382,-1.40210623546037,-1.8146092436771,-2.99145833951343,-0.88527376445185,-0.0696413665534032,1
0.282,-1.67956641514068,-1.40211067618025,-1.81463668888141,-2.99142607679524,-0.885267633976488,-0.0696419617316331,1
0.284,-1.67956022353408,-1.40211514960788,-1.8146643293796,-2.9913935833816,-0.88526145978112,-0.0696425611604549,1
0.286,-1.67955398808548,-1.40211965576439,-1.8146921651558,-2.99136085926723,-0.885255241867224,-0.0696431648398539,1
0.288,-1.67954770879637,-1.40212419467106,-1.81472019619404,-2.99132790444677,-0.885248980236282,-0.0696437727698157,1
0.29,-1.67954138566826,-1.4021287663493,-1.81474842247822,-2.99129471891483,-0.885242674889794,-0.0696443849503256,1
0.292,-1.67953501870264,-1.40213337082069,-1.81477684399213,-2.99126130266599,-0.885236325829264,-0.0696450013813688,1
0.294,-1.67952860790103,-1.40213800810695,-1.81480546071948,-2.9912276556948,-0.885229933056211,-0.0696456220629305,1
0.296,-1.67952215326496,-1.40214267822995,-1.81483427264383,-2.99119377799575,-0.885223496572162,-0.0696462469949957,1
0.298,-1.67951565479598,-1.40214738121172,-1.81486327974864,-2.99115966956331,-0.885217016378653,-0.0696468761775496,1
0.3,-1.67950911249562,-1.40215211707443,-1.81489248201725,-2.99112533039189,-0.885210492477236,-0.0696475096105768,1
0.302,-1.67950252636545,-1.40215688584041,-1.81492187943291,-2.99109076047589,-0.885203924869467,-0.0696481472940621,1
0.304,-1.67949589640704,-1.40216168753212,-1.81495147197875,-2.99105595980964,-0.885197313556918,-0.06964878922799,1
0.306,-1.67948922262197,-1.4021665221722,-1.81498125963776,-2.99102092838746,-0.885190658541167,-0.0696494354123453,1
0.308,-1.67948250501183,-1.40217138978343,-1.81501124239286,-2.99098566620361,-0.885183959823804,-0.0696500858471123,1
0.31,-1.67947574357822,-1.40217629038872,-1.81504142022682,-2.99095017325233,-0.885177217406432,-0.0696507405322753,1
0.312,-1.67946893832275,-1.40218122401116,-1.81507179312233,-2.9909144495278,-0.885170431290661,-0.0696513994678187,1
0.314,-1.67946208924705,-1.40218619067397,-1.81510236106194,-2.99087849502418,-0.885163601478111,-0.0696520626537264,1
0.316,-1.67945519635274,-1.40219119040054,-1.81513312402811,-2.99084230973558,-0.885156727970418,-0.0696527300899826,1
0.318,-1.67944825964148,-1.40219622321439,-1.81516408200318,-2.99080589365608,-0.88514981076922,-0.0696534017765712,1
0.32,-1.67944127911491,-1.4022012891392,-1.81519523496936,-2.99076924677971,-0.885142849876175,-0.0696540777134759,1
0.322,-1.67943425477469,-1.40220638819881,-1.81522658290878,-2.99073236910047,-0.885135845292942,-0.0696547579006805,1
0.324,-1.67942718662251,-1.40221152041718,-1.81525812580344,-2.99069526061232,-0.885128797021197,-0.0696554423381687,1
0.326,-1.67942007466005,-1.40221668581847,-1.81528986363522,-2.99065792130918,-0.885121705062626,-0.0696561310259239,1
0.328,-1.67941291888899,-1.40222188442694,-1.8153217963859,-2.99062035118493,-0.88511456941892,-0.0696568239639297,1
0.33,-1.67940571931106,-1.40222711626704,-1.81535392403715,-2.99058255023342,-0.885107390091788,-0.069657521152169,1
0.332,-1.67939847592796,-1.40223238136334,-1.81538624657052,-2.99054451844843,-0.885100167082943,-0.0696582225906254,1
0.334,-1.67939118874142,-1.40223767974059,-1.81541876396745,-2.99050625582375,-0.885092900394113,-0.069658928279282,1
0.336,-1.67938385775318,-1.40224301142366,-1.81545147620927,-2.9904677623531,-0.885085590027035,-0.0696596382181215,1
0.338,-1.67937648296498,-1.40224837643759,-1.81548438327719,-2.99042903803015,-0.885078235983454,-0.0696603524071271,1
