0,-1.68,-1.4018,-1.8127,-2.9937,-0.8857,-0.0696,1
0.000523642412466004,-1.67850914877767,-1.40178836516358,-1.81215696092639,-2.99416341171188,-0.884213338184099,-0.0697442317616615,1
0.00104728482493201,-1.67702017039895,-1.40177960975045,-1.81161163201991,-2.99462596052561,-0.882728554135123,-0.0698886329008934,1
0.00157092723739801,-1.67553307744273,-1.40177373210246,-1.81106401578654,-2.99508764601664,-0.881245660413686,-0.0700332027866399,1
0.00209456964986402,-1.67404788240641,-1.40177073048042,-1.8105141147691,-2.995548467812,-0.879764669498777,-0.0701779407834304,1
0.00261821206233002,-1.67256459770698,-1.40177060306515,-1.80996193154776,-2.99600842558889,-0.87828559378887,-0.0703228462512381,1
0.00314185447479603,-1.67108323568066,-1.40177334795768,-1.80940746873999,-2.99646751907452,-0.87680844560151,-0.0704679185454853,1
0.00366549688726203,-1.66960382309014,-1.40177853073709,-1.80885157637624,-2.9969239591878,-0.875333288197296,-0.0706144045324844,1
0.00418913929972803,-1.66812634313498,-1.40178701344019,-1.8082925631244,-2.9973813218572,-0.873860031876736,-0.0707598111538609,1
0.00471278171219404,-1.66665082237275,-1.40179836227566,-1.80773127836386,-2.99783781971026,-0.872388739541931,-0.0709053826435951,1
0.00523642412466004,-1.66517727281255,-1.40181257502799,-1.80716772486034,-2.99829345267241,-0.870919423182819,-0.0710511183389532,1
0.00576006653712605,-1.66370570638086,-1.40182964940239,-1.80660190541611,-2.99874822071927,-0.869452094706532,-0.0711970175726788,1
0.00628370894959205,-1.66223613492106,-1.40184958302557,-1.80603382287012,-2.99920212387575,-0.867986765937022,-0.0713430796730014,1
0.00680735136205806,-1.66076857019316,-1.40187237344599,-1.80546348009785,-2.99965516221589,-0.866523448614709,-0.0714893039636439,1
0.00733099377452406,-1.65930303853135,-1.40189757750526,-1.80489173766316,-3.00010552470094,-0.865062206298681,-0.0716369621088746,1
0.00785463618699006,-1.65783952225294,-1.40192607305101,-1.80431688396338,-3.0005568321553,-0.863602946952572,-0.0717835113956098,1
